"translation_id","translation_key","language_code","translation_value","is_active","module_code","sort_order","created_at","created_by","updated_at","updated_by"
1351,"FORM.FRMADDRESSDETAIL.ADDRESS_CONTACTS","de-CH","Kontakt",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:11:32,"System User"
1352,"FORM.FRMADDRESSDETAIL.ADDRESS_CONTACTS","en-US","contact",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:11:32,"System User"
1353,"FORM.FRMADDRESSDETAIL.ADDRESS_CONTACTS","fr-CH","Contact",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:11:32,"System User"
1354,"FORM.FRMADDRESSDETAIL.ADDRESS_ID","de-CH","ID",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:11:58,"System User"
1355,"FORM.FRMADDRESSDETAIL.ADDRESS_ID","en-US","ID",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:11:58,"System User"
1356,"FORM.FRMADDRESSDETAIL.ADDRESS_ID","fr-CH","ID",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:11:58,"System User"
1357,"FORM.FRMADDRESSDETAIL.ADDRESS_TYPE_CODE","de-CH","Typ",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 12:43:03,"System User"
1358,"FORM.FRMADDRESSDETAIL.ADDRESS_TYPE_CODE","en-US","Type",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 12:43:03,"System User"
1359,"FORM.FRMADDRESSDETAIL.ADDRESS_TYPE_CODE","fr-CH","Type",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 12:43:03,"System User"
1360,"FORM.FRMADDRESSDETAIL.ADDRESSING_MODE","de-CH","Anredeform",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:12:22,"System User"
1361,"FORM.FRMADDRESSDETAIL.ADDRESSING_MODE","en-US","Form of address",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:12:22,"System User"
1362,"FORM.FRMADDRESSDETAIL.ADDRESSING_MODE","fr-CH","Forme de salutation",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:12:22,"System User"
1363,"FORM.FRMADDRESSDETAIL.COMPANY_NAME","de-CH","Firma",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:16:50,"System User"
1364,"FORM.FRMADDRESSDETAIL.COMPANY_NAME","en-US","Company",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:16:50,"System User"
1365,"FORM.FRMADDRESSDETAIL.COMPANY_NAME","fr-CH","Société",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:16:50,"System User"
1366,"FORM.FRMADDRESSDETAIL.CREATED_AT","de-CH","Erstellt am",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:17:12,"System User"
1367,"FORM.FRMADDRESSDETAIL.CREATED_AT","en-US","Created on",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:17:12,"System User"
1368,"FORM.FRMADDRESSDETAIL.CREATED_AT","fr-CH","Créé le",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:17:12,"System User"
1369,"FORM.FRMADDRESSDETAIL.CREATED_BY","de-CH","Erstellt von",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:22:05,"System User"
1370,"FORM.FRMADDRESSDETAIL.CREATED_BY","en-US","Created by",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:22:05,"System User"
1371,"FORM.FRMADDRESSDETAIL.CREATED_BY","fr-CH","Créé par",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:22:05,"System User"
1372,"FORM.FRMADDRESSDETAIL.FIRST_NAME","de-CH","Vorname",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:50:33,"System User"
1373,"FORM.FRMADDRESSDETAIL.FIRST_NAME","en-US","First name",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:50:33,"System User"
1374,"FORM.FRMADDRESSDETAIL.FIRST_NAME","fr-CH","Prénom",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:50:33,"System User"
1375,"FORM.FRMADDRESSDETAIL.FORM_TITLE","de-CH","Bearbeiten",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:50:54,"System User"
1376,"FORM.FRMADDRESSDETAIL.FORM_TITLE","en-US","Edit",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:50:54,"System User"
1377,"FORM.FRMADDRESSDETAIL.FORM_TITLE","fr-CH","Modifier",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:50:54,"System User"
1378,"FORM.FRMADDRESSDETAIL.IS_ACTIVE","de-CH","Aktiv",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:51:09,"System User"
1379,"FORM.FRMADDRESSDETAIL.IS_ACTIVE","en-US","Active",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:51:09,"System User"
1380,"FORM.FRMADDRESSDETAIL.IS_ACTIVE","fr-CH","Actif",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:51:09,"System User"
1381,"FORM.FRMADDRESSDETAIL.LAND_PLZ_ORT","de-CH","Land | Plz | Ort",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:18:20,"System User"
1382,"FORM.FRMADDRESSDETAIL.LAND_PLZ_ORT","en-US","Country | Zip | City",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:18:20,"System User"
1383,"FORM.FRMADDRESSDETAIL.LAND_PLZ_ORT","fr-CH","Pays | Code postal | Lieu",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:18:20,"System User"
1384,"FORM.FRMADDRESSDETAIL.LANGUAGE_CODE","de-CH","Sprache",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:51:25,"System User"
1385,"FORM.FRMADDRESSDETAIL.LANGUAGE_CODE","en-US","language",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:51:25,"System User"
1386,"FORM.FRMADDRESSDETAIL.LANGUAGE_CODE","fr-CH","Langue",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:51:25,"System User"
1387,"FORM.FRMADDRESSDETAIL.LAST_NAME","de-CH","Nachname",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:51:38,"System User"
1388,"FORM.FRMADDRESSDETAIL.LAST_NAME","en-US","Last name",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:51:38,"System User"
1389,"FORM.FRMADDRESSDETAIL.LAST_NAME","fr-CH","Nom de famille",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:51:38,"System User"
1390,"FORM.FRMADDRESSDETAIL.PREFERRED_NAME","de-CH","Bevorzugter Name",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:52:04,"System User"
1391,"FORM.FRMADDRESSDETAIL.PREFERRED_NAME","en-US","Preferred name",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:52:04,"System User"
1392,"FORM.FRMADDRESSDETAIL.PREFERRED_NAME","fr-CH","Nom préféré",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:52:04,"System User"
1393,"FORM.FRMADDRESSDETAIL.SALUTATION","de-CH","Anrede",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:52:42,"System User"
1394,"FORM.FRMADDRESSDETAIL.SALUTATION","en-US","Salutation",1,"FORM","0",30.05.2026 10:54:22,"gomic",31.05.2026 14:52:42,"System User"
1395,"FORM.FRMADDRESSDETAIL.SALUTATION","fr-CH","Titre de civilité",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:52:42,"System User"
1396,"FORM.FRMADDRESSDETAIL.STREET_NO","de-CH","Strasse | Nr",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:53:05,"System User"
1397,"FORM.FRMADDRESSDETAIL.STREET_NO","en-US","Street | No",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:53:05,"System User"
1398,"FORM.FRMADDRESSDETAIL.STREET_NO","fr-CH","Rue | No",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:53:05,"System User"
1399,"FORM.FRMADDRESSLIST.ADDRESS_ID","de-CH","ID",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:53:17,"System User"
1400,"FORM.FRMADDRESSLIST.ADDRESS_ID","en-US","ID",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:53:17,"System User"
1401,"FORM.FRMADDRESSLIST.ADDRESS_ID","fr-CH","ID",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:53:17,"System User"
1402,"FORM.FRMADDRESSLIST.CITY","de-CH","Ort",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:53:37,"System User"
1403,"FORM.FRMADDRESSLIST.CITY","en-US","City",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:53:37,"System User"
1404,"FORM.FRMADDRESSLIST.CITY","fr-CH","Lieu",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:53:37,"System User"
1405,"FORM.FRMADDRESSLIST.DISPLAY_NAME","de-CH","Anzeigename",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:54:03,"System User"
1406,"FORM.FRMADDRESSLIST.DISPLAY_NAME","en-US","Display name",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:54:03,"System User"
1407,"FORM.FRMADDRESSLIST.DISPLAY_NAME","fr-CH","Nom d'affichage",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:54:03,"System User"
1408,"FORM.FRMADDRESSLIST.EMAIL","de-CH","E-Mail",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:54:30,"System User"
1409,"FORM.FRMADDRESSLIST.EMAIL","en-US","e-mail",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:54:30,"System User"
1410,"FORM.FRMADDRESSLIST.EMAIL","fr-CH","E-mail",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:54:30,"System User"
1411,"FORM.FRMADDRESSLIST.PHONE","de-CH","Telefon",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:54:53,"System User"
1412,"FORM.FRMADDRESSLIST.PHONE","en-US","Phone",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:54:53,"System User"
1413,"FORM.FRMADDRESSLIST.PHONE","fr-CH","Téléphone",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:54:53,"System User"
1414,"FORM.FRMADDRESSLIST.ZIP_CODE","de-CH","Plz",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:55:18,"System User"
1415,"FORM.FRMADDRESSLIST.ZIP_CODE","en-US","Zip-code",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:55:18,"System User"
1416,"FORM.FRMADDRESSLIST.ZIP_CODE","fr-CH","Code postal",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:55:18,"System User"
1417,"FORM.FRMAPPSHELL.APP_SUBTITLE","fr-CH","La gestion intelligente des commandes",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 23:56:20,"System User"
1418,"FORM.FRMAPPSHELL.APP_TITLE","fr-CH","EASIS v4",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 23:57:46,"System User"
1419,"FORM.FRMAPPSHELL.STATUS_APP_VERSION","de-CH","Version:",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 11:52:41,"System User"
1420,"FORM.FRMAPPSHELL.STATUS_APP_VERSION","en-US","Version:",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 11:52:41,"System User"
1421,"FORM.FRMAPPSHELL.STATUS_APP_VERSION","fr-CH","Version:",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 11:52:41,"System User"
1422,"FORM.FRMAPPSHELL.STATUS_BACKEND","de-CH","Backend:",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 11:53:48,"System User"
1423,"FORM.FRMAPPSHELL.STATUS_BACKEND","en-US","backend:",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 11:53:48,"System User"
1424,"FORM.FRMAPPSHELL.STATUS_BACKEND","fr-CH","Backend:",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 11:53:48,"System User"
1425,"FORM.FRMAPPSHELL.STATUS_CURRENT_ROLE","de-CH","Rolle",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 23:58:41,"System User"
1426,"FORM.FRMAPPSHELL.STATUS_CURRENT_ROLE","en-US","Role",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 23:58:41,"System User"
1427,"FORM.FRMAPPSHELL.STATUS_CURRENT_ROLE","fr-CH","Rôle",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 23:58:41,"System User"
1428,"FORM.FRMAPPSHELL.STATUS_CURRENT_TENANT","de-CH","Mandant",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 23:59:04,"System User"
1429,"FORM.FRMAPPSHELL.STATUS_CURRENT_TENANT","en-US","Tenant",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 23:59:04,"System User"
1430,"FORM.FRMAPPSHELL.STATUS_CURRENT_TENANT","fr-CH","Mandant",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 23:59:04,"System User"
1431,"FORM.FRMAPPSHELL.STATUS_CURRENT_USER","de-CH","Benutzer",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 23:59:22,"System User"
1432,"FORM.FRMAPPSHELL.STATUS_CURRENT_USER","en-US","user",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 23:59:22,"System User"
1433,"FORM.FRMAPPSHELL.STATUS_CURRENT_USER","fr-CH","Utilisateur",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 23:59:22,"System User"
1434,"FORM.FRMAPPSHELL.STATUS_ENVIRONMENT","de-CH","Umgebung:",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 11:53:17,"System User"
1435,"FORM.FRMAPPSHELL.STATUS_ENVIRONMENT","en-US","Environment:",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 11:53:17,"System User"
1436,"FORM.FRMAPPSHELL.STATUS_ENVIRONMENT","fr-CH","Environnement:",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 11:53:17,"System User"
1437,"FORM.FRMAPPSHELL.STATUS_ROLE","de-CH","Rolle",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:00:01,"System User"
1438,"FORM.FRMAPPSHELL.STATUS_ROLE","en-US","Role",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:00:01,"System User"
1439,"FORM.FRMAPPSHELL.STATUS_ROLE","fr-CH","Rôle",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:00:01,"System User"
1440,"FORM.FRMAPPSHELL.STATUS_TENANT","de-CH","Mandant",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:00:35,"System User"
1441,"FORM.FRMAPPSHELL.STATUS_TENANT","en-US","Tenant",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:00:35,"System User"
1442,"FORM.FRMAPPSHELL.STATUS_TENANT","fr-CH","Mandant",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:00:35,"System User"
1443,"FORM.FRMAPPSHELL.STATUS_USER","de-CH","Benutzer",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:00:48,"System User"
1444,"FORM.FRMAPPSHELL.STATUS_USER","en-US","user",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:00:48,"System User"
1445,"FORM.FRMAPPSHELL.STATUS_USER","fr-CH","Utilisateur",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:00:48,"System User"
1446,"FORM.FRMARTICLEGROUPDETAIL.DESCRIPTION_TEXT","fr-CH","Description",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:01:50,"System User"
1447,"FORM.FRMARTICLEGROUPDETAIL.FORM_TITLE","fr-CH","Groupe d'articles",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:02:12,"System User"
1448,"FORM.FRMARTICLEGROUPDETAIL.IS_ACTIVE","fr-CH","Actif",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:02:27,"System User"
1449,"FORM.FRMARTICLEGROUPDETAIL.PRODUCT_GROUP_CODE","fr-CH","Code de groupe d'articles",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:09:33,"System User"
1450,"FORM.FRMARTICLEGROUPDETAIL.PRODUCT_GROUP_NAME","fr-CH","Nom du groupe d'articles",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:09:45,"System User"
1451,"FORM.FRMARTICLEGROUPDETAIL.SORT_ORDER","fr-CH","Tri",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:09:55,"System User"
1452,"FORM.FRMARTICLEGROUPLIST.DESCRIPTION_TEXT","de-CH","Beschreibung",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 12:53:53,"System User"
1453,"FORM.FRMARTICLEGROUPLIST.DESCRIPTION_TEXT","en-US","Description",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 12:53:53,"System User"
1454,"FORM.FRMARTICLEGROUPLIST.DESCRIPTION_TEXT","fr-CH","Déscription",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 12:53:53,"System User"
1455,"FORM.FRMARTICLEGROUPLIST.IS_ACTIVE","de-CH","Aktiv",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:10:09,"System User"
1456,"FORM.FRMARTICLEGROUPLIST.IS_ACTIVE","en-US","Active",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:10:09,"System User"
1457,"FORM.FRMARTICLEGROUPLIST.IS_ACTIVE","fr-CH","Actif",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 14:10:09,"System User"
1458,"FORM.FRMARTICLEGROUPLIST.PRODUCT_GROUP_CODE","de-CH","Code der Warengruppe",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:07:18,"System User"
1459,"FORM.FRMARTICLEGROUPLIST.PRODUCT_GROUP_CODE","en-US","Product group code",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:07:18,"System User"
1460,"FORM.FRMARTICLEGROUPLIST.PRODUCT_GROUP_CODE","fr-CH","Code de Groupe de produits",1,"FORM","0",30.05.2026 10:54:23,"gomic",01.06.2026 00:07:18,"System User"
1461,"FORM.FRMARTICLEGROUPLIST.PRODUCT_GROUP_ID","de-CH","WG-ID",1,"FORM","0",30.05.2026 10:54:23,"gomic",31.05.2026 13:34:26,"System User"
1462,"FORM.FRMARTICLEGROUPLIST.PRODUCT_GROUP_ID","en-US","PG-ID",1,"FORM","0",30.05.2026 10:54:24,"gomic",31.05.2026 13:34:26,"System User"
1463,"FORM.FRMARTICLEGROUPLIST.PRODUCT_GROUP_ID","fr-CH","ID-CP",1,"FORM","0",30.05.2026 10:54:24,"gomic",31.05.2026 13:34:26,"System User"
1464,"FORM.FRMARTICLEGROUPLIST.PRODUCT_GROUP_NAME","de-CH","Warengruppe",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:07:41,"System User"
1465,"FORM.FRMARTICLEGROUPLIST.PRODUCT_GROUP_NAME","en-US","Product group",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:07:41,"System User"
1466,"FORM.FRMARTICLEGROUPLIST.PRODUCT_GROUP_NAME","fr-CH","Groupe de produits",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:07:41,"System User"
1467,"FORM.FRMARTICLEGROUPLIST.SORT_ORDER","de-CH","Sort",1,"FORM","0",30.05.2026 10:54:24,"gomic",31.05.2026 12:58:49,"System User"
1468,"FORM.FRMARTICLEGROUPLIST.SORT_ORDER","en-US","Sort",1,"FORM","0",30.05.2026 10:54:24,"gomic",31.05.2026 12:58:49,"System User"
1469,"FORM.FRMARTICLEGROUPLIST.SORT_ORDER","fr-CH","Tri",1,"FORM","0",30.05.2026 10:54:24,"gomic",31.05.2026 12:58:49,"System User"
1470,"FORM.FRMARTICLELIST.ARTICLE_NAME","fr-CH","Nom de l'article",1,"FORM","0",30.05.2026 10:54:24,"gomic",31.05.2026 14:11:03,"System User"
1471,"FORM.FRMARTICLELIST.ARTICLE_NO","fr-CH","N° d'article",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:10:06,"System User"
1472,"FORM.FRMARTICLELIST.FORM_TITLE","fr-CH","Articles",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:10:52,"System User"
1473,"FORM.FRMARTICLELIST.IS_ACTIVE","fr-CH","Actif",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:11:40,"System User"
1474,"FORM.FRMARTICLELIST.PRODUCT_GROUP_NAME","de-CH","Warengruppe",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:08:07,"System User"
1475,"FORM.FRMARTICLELIST.PRODUCT_GROUP_NAME","en-US","Product group",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:08:07,"System User"
1476,"FORM.FRMARTICLELIST.PRODUCT_GROUP_NAME","fr-CH","Groupe de produits",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:08:07,"System User"
1477,"FORM.FRMARTICLELIST.SALES_PRICE","fr-CH","Prix de vente",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:11:53,"System User"
1478,"FORM.FRMARTICLELIST.UNIT_CODE","fr-CH","Unité",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:12:05,"System User"
1479,"FORM.FRMARTICLELIST.VAT_CODE","fr-CH","TVA",1,"FORM","0",30.05.2026 10:54:24,"gomic",08.06.2026 09:26:29,"System User"
1480,"FORM.FRMPOSTALCODESELECT.POSTAL_CODES","de-CH","Postleitzahlen",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:08:38,"System User"
1481,"FORM.FRMPOSTALCODESELECT.POSTAL_CODES","en-US","Postal codes",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:08:38,"System User"
1482,"FORM.FRMPOSTALCODESELECT.POSTAL_CODES","fr-CH","Codes postaux",1,"FORM","0",30.05.2026 10:54:24,"gomic",01.06.2026 00:08:38,"System User"
1483,"FORM.FRMTAGCOMPOSER.BASIC","de-CH","Basis",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:07,"System User"
1484,"FORM.FRMTAGCOMPOSER.BASIC","en-US","Base",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:07,"System User"
1485,"FORM.FRMTAGCOMPOSER.BASIC","fr-CH","Base",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:07,"System User"
1486,"FORM.FRMTAGCOMPOSER.CONTEXT","de-CH","Kontext",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:24,"System User"
1487,"FORM.FRMTAGCOMPOSER.CONTEXT","en-US","context",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:24,"System User"
1488,"FORM.FRMTAGCOMPOSER.CONTEXT","fr-CH","Contexte",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:24,"System User"
1489,"FORM.FRMTAGCOMPOSER.FORM_TITLE","de-CH","Tag Composer",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:41,"System User"
1490,"FORM.FRMTAGCOMPOSER.FORM_TITLE","en-US","Tag Composer",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:41,"System User"
1491,"FORM.FRMTAGCOMPOSER.FORM_TITLE","fr-CH","Composteur de balises",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:41,"System User"
1492,"FORM.FRMTAGCOMPOSER.MAX","de-CH","Max",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:56,"System User"
1493,"FORM.FRMTAGCOMPOSER.MAX","en-US","Max",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:56,"System User"
1494,"FORM.FRMTAGCOMPOSER.MAX","fr-CH","Max",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:35:56,"System User"
1495,"FORM.FRMTAGCOMPOSER.MAX_LEN","de-CH","MaxLen",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:42:58,"System User"
1496,"FORM.FRMTAGCOMPOSER.MAX_LEN","en-US","MaxLen",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:42:58,"System User"
1497,"FORM.FRMTAGCOMPOSER.MAX_LEN","fr-CH","MaxLgr",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:42:58,"System User"
1498,"FORM.FRMTAGCOMPOSER.MIN","de-CH","Min",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:39:06,"System User"
1499,"FORM.FRMTAGCOMPOSER.MIN","en-US","Min",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:39:06,"System User"
1500,"FORM.FRMTAGCOMPOSER.MIN","fr-CH","Min",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:39:06,"System User"
1501,"FORM.FRMTAGCOMPOSER.MIN_LEN","de-CH","MinLen",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:42:43,"System User"
1502,"FORM.FRMTAGCOMPOSER.MIN_LEN","en-US","MinLen",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:42:43,"System User"
1503,"FORM.FRMTAGCOMPOSER.MIN_LEN","fr-CH","MinLgr",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:42:43,"System User"
1504,"FORM.FRMTAGCOMPOSER.MOD","de-CH","Modul",1,"FORM","0",30.05.2026 10:54:24,"gomic",06.06.2026 14:49:11,"System User"
1505,"FORM.FRMTAGCOMPOSER.MOD","en-US","Module",1,"FORM","0",30.05.2026 10:54:24,"gomic",06.06.2026 14:49:11,"System User"
1506,"FORM.FRMTAGCOMPOSER.MOD","fr-CH","Module",1,"FORM","0",30.05.2026 10:54:24,"gomic",06.06.2026 14:49:11,"System User"
1507,"FORM.FRMTAGCOMPOSER.OBJECT_TYPE","de-CH","Objekttyp",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:43:35,"System User"
1508,"FORM.FRMTAGCOMPOSER.OBJECT_TYPE","en-US","Object type",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:43:35,"System User"
1509,"FORM.FRMTAGCOMPOSER.OBJECT_TYPE","fr-CH","Type d'objet",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:43:35,"System User"
1510,"FORM.FRMTAGCOMPOSER.OBJECTS","de-CH","Obkjekte",1,"FORM","0",30.05.2026 10:54:24,"gomic",02.06.2026 12:44:04,"System User"
